X1,address,town,flat_type,lon,lat,Street,SUBZONE_NO,SUBZONE_N,REGION_N,PLN_AREA_N,min_dist_clinic,min_dist_school,min_dist_hawker,min_dist_mrt,min_dist_spf,min_dist_preschool,min_dist_busStop
98,ANCHORVALE LINK  block  303B,SENGKANG,4 ROOM,103.889867,1.387423,ANCHORVALE LINK,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,79.37010206380894,220.18438190431027,1060.6216768762079,92.59174291831363,744.1135003399786,104.85009443688571,31.61897540226636
99,ANCHORVALE LINK  block  303C,SENGKANG,4 ROOM,103.890021,1.387692,ANCHORVALE LINK,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,62.15080923278416,190.13235222986378,1033.8846998534225,107.60082895399462,710.0693725227029,78.0473559535637,65.94053880602914
100,ANCHORVALE LINK  block  304A,SENGKANG,5 ROOM,103.888914,1.387881,ANCHORVALE LINK,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,187.04218930807855,206.64766132486918,999.9592036236313,206.61147357375748,776.3990559670017,198.90994139007074,118.40726874451961
101,ANCHORVALE LINK  block  304B,SENGKANG,5 ROOM,103.889256,1.388576,ANCHORVALE LINK,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,183.5106947486604,122.56447121717629,925.9300310978189,235.07974844534522,696.060144396004,179.09493487500689,162.74365046581312
102,ANCHORVALE LINK  block  305A,SENGKANG,5 ROOM,103.8885556,1.3885328,ANCHORVALE LINK,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,247.8485644340613,185.92491304337,926.7996042417359,282.85868796343783,758.7598659244017,205.31167843556585,115.88140132796852
103,ANCHORVALE LINK  block  305B,SENGKANG,4 ROOM,103.888609,1.389101,ANCHORVALE LINK,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,275.98090849264184,156.4102783004043,864.0439583946571,282.6366950618328,716.6072074252944,196.84152096781855,155.47566683919754
104,ANCHORVALE LINK  block  305C,SENGKANG,4 ROOM,103.888002,1.389079,ANCHORVALE LINK,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,330.6468878123043,214.62116364220864,868.0722624350315,215.97167847590788,774.4149624387032,129.83498477496678,113.6590599748761
105,ANCHORVALE LINK  block  305D,SENGKANG,5 ROOM,103.887398,1.388851,ANCHORVALE LINK,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,380.00991927515867,229.37912106328906,899.823799384655,157.41876591854142,844.9078010086725,74.32634444336648,50.666856048473
106,ANCHORVALE LINK  block  306A,SENGKANG,4 ROOM,103.8886113,1.390388,ANCHORVALE LINK,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,223.79585148201664,146.5650042499571,721.758855777097,302.5393484890025,646.144217381689,87.17897111340292,37.4008448378056
107,ANCHORVALE LINK  block  306B,SENGKANG,EXECUTIVE,103.888609,1.389553,ANCHORVALE LINK,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,287.5813515780245,153.4135405761883,814.070338574534,281.61789275334763,689.415198195657,167.04974279116882,129.00966930877905
108,ANCHORVALE LINK  block  306C,SENGKANG,4 ROOM,103.8880772,1.3899826,ANCHORVALE LINK,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,298.22344243553897,128.15731014283236,767.8318632789336,231.60260926858632,718.93201532276,160.57842271233307,95.86967037649933
109,ANCHORVALE LINK  block  314A,SENGKANG,5 ROOM,103.88928,1.390977,ANCHORVALE LINK,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,125.77285373674133,189.89019192884624,662.369366082678,397.111189132207,552.3086493238793,14.900043541115258,52.49559643301403
110,ANCHORVALE LINK  block  314B,SENGKANG,5 ROOM,103.8885601,1.3911551,ANCHORVALE LINK,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,193.23398826105392,130.77076405608287,636.8580475596111,338.34845027909097,621.6603495419298,68.64394123329122,29.399979715846907
111,ANCHORVALE LINK  block  314C,SENGKANG,5 ROOM,103.888853,1.3916599,ANCHORVALE LINK,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,155.6559549203608,180.21507039768053,582.3971778437921,398.17560084716814,575.9539987508471,83.66287201583809,92.45891068410691
112,ANCHORVALE LINK  block  314D,SENGKANG,EXECUTIVE,103.889396,1.391575,ANCHORVALE LINK,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,94.86965391132223,162.71114007081619,598.9341715818423,441.34579932960594,519.4598397276702,73.0883099200058,70.71770496107797
113,ANCHORVALE LINK  block  316A,SENGKANG,5 ROOM,103.889503,1.392474,ANCHORVALE LINK,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,130.45932697593585,163.82777803295772,503.75818953333265,511.72541770228446,491.20921277908997,139.0426053233061,160.65447410379414
114,ANCHORVALE LINK  block  316B,SENGKANG,EXECUTIVE,103.888944,1.393008,ANCHORVALE LINK,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,176.27240779765998,233.66786260726062,434.8752690325475,456.57144524546254,552.7508601464175,193.00222369344965,139.51762725026612
115,ANCHORVALE LINK  block  316C,SENGKANG,EXECUTIVE,103.8883422,1.3930148,ANCHORVALE LINK,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,235.352780795695,253.37677559450248,431.48544714981017,463.4722912655561,619.6946014570175,243.86134569171057,141.32802613622488
116,ANCHORVALE LINK  block  318A,SENGKANG,4 ROOM,103.8896029,1.393729,ANCHORVALE LINK,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,77.12795568896752,137.59570442382292,373.3563857119305,380.3453401746904,490.0993060601748,149.92951583576726,116.36032646348852
117,ANCHORVALE LINK  block  318B,SENGKANG,5 ROOM,103.8892884,1.3939733,ANCHORVALE LINK,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,111.52827263106838,120.43582763967557,337.11852557216326,349.968894269229,530.3835805200947,194.14065592307043,72.9046429191136
118,ANCHORVALE LINK  block  318C,SENGKANG,5 ROOM,103.88914,1.393372,ANCHORVALE LINK,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,138.18939673889767,188.24205044736863,398.30746267112823,415.93460543365137,534.3366320156151,178.39716321393274,108.5799576597468
119,ANCHORVALE LINK  block  318D,SENGKANG,5 ROOM,103.889615,1.393038,ANCHORVALE LINK,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,117.32116369478207,189.53099462687206,446.5310550243251,456.2628277016037,478.3443116114377,118.88058113122513,168.3786969292415
120,ANCHORVALE RD  block  307A,SENGKANG,5 ROOM,103.887916,1.389375,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,354.8659096516911,180.53735604809822,836.0848175803586,203.8385269571822,765.9149007937143,120.33321664115809,120.73851600004897
121,ANCHORVALE RD  block  307B,SENGKANG,EXECUTIVE,103.887468,1.389574,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,379.6477745027117,149.58313123790347,819.5640715451269,155.48367268386744,799.6663293121449,79.24565976601491,95.54370484952095
122,ANCHORVALE RD  block  307C,SENGKANG,4 ROOM,103.8870544,1.3899886,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,395.81256049063694,110.78559739742296,782.2745413967381,127.26897646567173,822.8468738279536,87.338209648930075,122.17075277784438
123,ANCHORVALE RD  block  307D,SENGKANG,5 ROOM,103.8861709,1.3904153,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,471.1964955255003,148.71768264262343,763.538413553288,114.99197441641364,899.844948416494,151.24214383544256,52.69843188058937
124,ANCHORVALE RD  block  308A,SENGKANG,5 ROOM,103.8859899,1.3899757,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,505.3881969647234,189.50615303331926,816.0984782519062,66.81132405020482,934.1589485046507,126.07355895502324,60.75397313848586
125,ANCHORVALE RD  block  308B,SENGKANG,4 ROOM,103.886585,1.38993,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,445.9049032278334,143.1466033130689,800.8342620764021,82.55984233785144,873.7956568288805,82.8847306394249,113.68451485950388
126,ANCHORVALE RD  block  308C,SENGKANG,4 ROOM,103.8863974,1.3896444,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,478.22063460500414,180.82442433864512,836.8967888983647,45.55024965643775,904.9405069657932,67.84780476652249,103.32413652789079
127,ANCHORVALE RD  block  309A,SENGKANG,5 ROOM,103.886047,1.391709,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,467.83799960108547,174.4362246046143,636.5250345877706,257.67233419504015,882.674384859033,288.3984879421695,62.40121311249478
128,ANCHORVALE RD  block  309B,SENGKANG,5 ROOM,103.8858527,1.3908493,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,495.515846178927,173.22234227916124,732.0187067310958,164.60884416303753,921.4571759478433,210.5900372735177,48.422216045801434
129,ANCHORVALE RD  block  309C,SENGKANG,4 ROOM,103.8858527,1.3908493,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,495.515846178927,173.22234227916124,732.0187067310958,164.60884416303753,921.4571759478433,210.5900372735177,48.422216045801434
130,ANCHORVALE RD  block  309D,SENGKANG,4 ROOM,103.8857982,1.3907626,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,503.1029518814218,179.98547497991842,743.2348869627552,156.26988716009106,929.6179800495469,205.85793949296755,37.37377136398332
131,ANCHORVALE RD  block  310A,SENGKANG,EXECUTIVE,103.88502,1.390935,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,585.9869706921038,265.6886019874559,765.6412769333581,208.8844142246146,1009.8544903320759,277.2811597172297,93.21463325398007
132,ANCHORVALE RD  block  310B,SENGKANG,5 ROOM,103.884715,1.390936,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,619.6906945741724,299.63129503072685,783.2141379041927,229.92125679467244,1043.0935371286823,303.09038417718017,65.40889166036604
133,ANCHORVALE RD  block  313A,SENGKANG,4 ROOM,103.8875181,1.3915621,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,303.84674556359994,71.47282183868525,601.600652527129,289.36153551893267,723.6567401038584,192.96145116235877,111.73432217758977
134,ANCHORVALE RD  block  313B,SENGKANG,5 ROOM,103.8880027,1.3913689,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,250.840763133553,82.42492355578915,615.5585185137417,306.57901579985077,675.3888597647484,134.98488517026624,56.52597290267318
135,ANCHORVALE RD  block  313C,SENGKANG,5 ROOM,103.8880837,1.3919558,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,244.7791255406249,136.5506848142207,550.1301753470071,361.51203794244503,654.4163934905802,161.36057802591714,110.26437516231651
136,ANCHORVALE RD  block  313D,SENGKANG,4 ROOM,103.887708,1.392022,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,287.2251385636133,125.78647711532717,547.901056613608,343.5961353283742,694.9103547100199,198.33915182185407,89.89102296740224
137,ANCHORVALE RD  block  315A,SENGKANG,5 ROOM,103.8890373,1.3919653,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,141.91708941551357,200.42104583536872,550.6057280249504,435.6349718520809,549.3696892610304,111.44752629767198,129.09148841474547
138,ANCHORVALE RD  block  315B,SENGKANG,5 ROOM,103.8883146,1.3921839,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,225.87933788822022,171.9242307824045,523.4127217567731,397.23451458673463,625.8011331453615,163.67273312739928,131.51223655062898
139,ANCHORVALE RD  block  315C,SENGKANG,EXECUTIVE,103.8878908,1.3924077,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,278.4848870892315,172.50787149044996,502.7398612804715,390.6031500089349,670.718613855692,212.22750239589348,86.2398263102748
140,ANCHORVALE RD  block  317A,SENGKANG,5 ROOM,103.8876954,1.39392,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,288.1586350103485,254.53752959419518,342.6757925817908,388.8684493752392,702.4405789475333,217.61855108312486,111.4044624099703
141,ANCHORVALE RD  block  317B,SENGKANG,4 ROOM,103.8887533,1.393881,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,170.36572738258806,162.12441491646567,336.67464277889786,361.8884328398379,586.0714344713818,195.72319537313444,40.709716906025115
142,ANCHORVALE RD  block  317C,SENGKANG,5 ROOM,103.8883806,1.3934847,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,215.80773805836677,222.45216945641803,379.40829092840164,411.6585175236106,619.738994940045,240.73602835035103,90.76345713677301
143,ANCHORVALE RD  block  317D,SENGKANG,EXECUTIVE,103.8876895,1.3934574,ANCHORVALE RD,4,ANCHORVALE,NORTH-EAST REGION,SENGKANG,292.1118114382597,281.7304795915541,392.4673535632918,436.3425135348392,695.7868440226769,263.90769386369936,110.83000149566382
144,ANG MO KIO AVE 1  block  205,ANG MO KIO,4 ROOM,103.8435,1.3669281,ANG MO KIO AVE 1,5,SHANGRI-LA,NORTH-EAST REGION,ANG MO KIO,208.16201490137766,136.85439721829835,396.1306336689093,707.1430344800724,580.5035301340455,227.13938024624187,111.82340171148466
145,ANG MO KIO AVE 1  block  207,ANG MO KIO,4 ROOM,103.8429318,1.3659321,ANG MO KIO AVE 1,5,SHANGRI-LA,NORTH-EAST REGION,ANG MO KIO,250.61177628789517,207.71254357465165,361.22642264874065,812.1647599871617,614.7433990017497,160.0010696347759,60.61561780122846
146,ANG MO KIO AVE 1  block  208,ANG MO KIO,4 ROOM,103.8426847,1.3654677,ANG MO KIO AVE 1,5,SHANGRI-LA,NORTH-EAST REGION,ANG MO KIO,275.43791574738424,256.09268322744254,361.09194525157494,861.446478327086,636.781614792341,111.71896867836368,83.81834202079044
147,ANG MO KIO AVE 1  block  215,ANG MO KIO,3 ROOM,103.8415977,1.3664997,ANG MO KIO AVE 1,5,SHANGRI-LA,NORTH-EAST REGION,ANG MO KIO,195.50258046182032,181.1607994565011,200.04721011994985,921.2864535193343,701.0143107070517,153.51036027388653,210.88147697526676
148,ANG MO KIO AVE 1  block  216,ANG MO KIO,3 ROOM,103.8414166,1.3662078,ANG MO KIO AVE 1,5,SHANGRI-LA,NORTH-EAST REGION,ANG MO KIO,185.6166305865903,219.01197000785024,198.2515714167798,951.8161523699968,709.2126042868312,125.72980248230952,172.8326335134167
149,ANG MO KIO AVE 1  block  218,ANG MO KIO,3 ROOM,103.8415977,1.3651811,ANG MO KIO AVE 1,5,SHANGRI-LA,NORTH-EAST REGION,ANG MO KIO,266.09700311553024,308.9358698006395,291.25713854102975,982.2696655947693,756.603161387456,17.511568447049772,118.22651030667939
150,ANG MO KIO AVE 1  block  219,ANG MO KIO,4 ROOM,103.8405108,1.3659933,ANG MO KIO AVE 1,5,SHANGRI-LA,NORTH-EAST REGION,ANG MO KIO,118.26010566338847,306.1582406776909,150.18557920528443,1054.2690358149077,662.136863687774,167.72957975240078,121.68157957438386
151,ANG MO KIO AVE 1  block  220,ANG MO KIO,4 ROOM,103.8404202,1.3656276,ANG MO KIO AVE 1,5,SHANGRI-LA,NORTH-EAST REGION,ANG MO KIO,148.21549007407808,340.85421467210773,184.2780940324323,1078.827704802629,689.4746347597958,157.53169742882028,82.83156968189753
152,ANG MO KIO AVE 1  block  221,ANG MO KIO,4 ROOM,103.8392427,1.3664403,ANG MO KIO AVE 1,5,SHANGRI-LA,NORTH-EAST REGION,ANG MO KIO,79.74372928893244,329.1244327095026,38.428453853495974,1172.0055177299737,545.2418233868314,312.7100227470074,165.82264599761012
153,ANG MO KIO AVE 1  block  222,ANG MO KIO,4 ROOM,103.8392427,1.366074,ANG MO KIO AVE 1,5,SHANGRI-LA,NORTH-EAST REGION,ANG MO KIO,111.12573894853766,369.62700525904444,78.92137541825463,1184.1080239734072,581.4842429199144,297.56086344565125,146.64228038658152
154,ANG MO KIO AVE 1  block  223,ANG MO KIO,3 ROOM,103.8380651,1.3660809,ANG MO KIO AVE 1,5,SHANGRI-LA,NORTH-EAST REGION,ANG MO KIO,182.0970568753611,383.90215903766057,151.50031709973214,1308.9479417959772,537.2287969011059,331.48590816209247,39.79780611054987
155,ANG MO KIO AVE 1  block  225,ANG MO KIO,3 ROOM,103.8380651,1.3674729,ANG MO KIO AVE 1,5,SHANGRI-LA,NORTH-EAST REGION,ANG MO KIO,121.97913719017583,253.03308397768288,150.28830501451193,1273.8427388719108,388.7493517099656,177.95750429054726,172.0998206943944
156,ANG MO KIO AVE 1  block  226,ANG MO KIO,4 ROOM,103.8383369,1.3677643,ANG MO KIO AVE 1,5,SHANGRI-LA,NORTH-EAST REGION,ANG MO KIO,112.70960331263097,209.88132119966738,146.87065399156944,1238.8208934070658,369.5071124329655,145.46753815916202,206.87558667687878
157,ANG MO KIO AVE 1  block  226B,ANG MO KIO,3 ROOM,103.8395759,1.367338,ANG MO KIO AVE 1,5,SHANGRI-LA,NORTH-EAST REGION,ANG MO KIO,33.64488249992012,232.44324502065734,43.646027519832245,1111.575352162257,480.73197649866086,244.17512309023874,253.88471358472808
158,ANG MO KIO AVE 1  block  226E,ANG MO KIO,3 ROOM,103.8397661,1.3665629,ANG MO KIO AVE 1,5,SHANGRI-LA,NORTH-EAST REGION,ANG MO KIO,34.123766184657434,320.4503258949494,64.49226377037951,1112.3077549743423,563.0542192673404,271.7819759802939,205.21426547449383
159,ANG MO KIO AVE 1  block  303,ANG MO KIO,4 ROOM,103.845221,1.3667715,ANG MO KIO AVE 1,4,TOWNSVILLE,NORTH-EAST REGION,ANG MO KIO,56.56064640027336,311.3045833060855,448.1872848858815,545.4911811586244,397.8922126975863,184.99129887904928,132.35386790896092
160,ANG MO KIO AVE 1  block  304,ANG MO KIO,4 ROOM,103.8450172,1.3663881,ANG MO KIO AVE 1,4,TOWNSVILLE,NORTH-EAST REGION,ANG MO KIO,90.26419977539031,309.06590027336745,439.8834698271658,587.9674106389238,401.42991688300515,207.9992566611391,95.4350094662344
161,ANG MO KIO AVE 1  block  305,ANG MO KIO,5 ROOM,103.8460363,1.3661074,ANG MO KIO AVE 1,4,TOWNSVILLE,NORTH-EAST REGION,ANG MO KIO,112.04685848808387,423.88308624235515,331.5727184072252,520.8457879089676,284.5265630775261,107.96174658297977,206.39929379301202
162,ANG MO KIO AVE 1  block  306,ANG MO KIO,5 ROOM,103.8457645,1.3658159,ANG MO KIO AVE 1,4,TOWNSVILLE,NORTH-EAST REGION,ANG MO KIO,72.30701296915224,412.92339230845516,335.4909612694785,565.0289739592481,302.8797787137292,150.85465616327997,180.67784883204044
163,ANG MO KIO AVE 1  block  307,ANG MO KIO,3 ROOM,103.845157,1.365584,ANG MO KIO AVE 1,4,TOWNSVILLE,NORTH-EAST REGION,ANG MO KIO,0,373.39312832421234,381.5051762092611,631.5799597771851,364.14215450864424,169.17465343540835,127.20936188383257
164,ANG MO KIO AVE 1  block  307A,ANG MO KIO,4 ROOM,103.844469,1.365971,ANG MO KIO AVE 1,4,TOWNSVILLE,NORTH-EAST REGION,ANG MO KIO,87.71305456099849,287.94102436918183,469.0597130853515,664.4033945533415,447.1140622689546,145.74818013156835,39.74147370836444
165,ANG MO KIO AVE 1  block  307B,ANG MO KIO,4 ROOM,103.8783863,1.3174127,ANG MO KIO AVE 1,4,ALJUNIED,CENTRAL REGION,GEYLANG,0,507.0867269195764,120.35244300905715,466.1515557225046,959.7078225697903,295.8859218497069,34.07581738690302
166,ANG MO KIO AVE 1  block  307C,ANG MO KIO,3 ROOM,103.845157,1.365584,ANG MO KIO AVE 1,4,TOWNSVILLE,NORTH-EAST REGION,ANG MO KIO,0,373.39312832421234,381.5051762092611,631.5799597771851,364.14215450864424,169.17465343540835,127.20936188383257
167,ANG MO KIO AVE 1  block  308,ANG MO KIO,3 ROOM,103.8443393,1.3643085,ANG MO KIO AVE 1,4,TOWNSVILLE,NORTH-EAST REGION,ANG MO KIO,167.84771125587255,429.6344272347368,436.2639853996588,795.0751025786549,460.22904679399306,78.36951385827363,63.22420511218037
168,ANG MO KIO AVE 1  block  308A,ANG MO KIO,3 ROOM,103.8440661,1.3655146,ANG MO KIO AVE 1,4,TOWNSVILLE,NORTH-EAST REGION,ANG MO KIO,121.64646701139576,298.5553025965616,491.4534835645466,730.3121831706743,483.86783007563287,81.46065473100325,74.97615628824349
169,ANG MO KIO AVE 1  block  308B,ANG MO KIO,4 ROOM,103.8444284,1.3652927,ANG MO KIO AVE 1,4,TOWNSVILLE,NORTH-EAST REGION,ANG MO KIO,87.24798873292325,341.66332759522487,445.557277152331,713.812589691272,441.97391359319073,83.9347735456534,102.543666160234
170,ANG MO KIO AVE 1  block  309,ANG MO KIO,1 ROOM,103.8441101,1.3643288,ANG MO KIO AVE 1,4,TOWNSVILLE,NORTH-EAST REGION,ANG MO KIO,181.21168475671632,416.77430808235584,461.8539436455616,811.579647688467,484.86721095606407,61.128043978024834,88.65903202221608
171,ANG MO KIO AVE 1  block  310A,ANG MO KIO,5 ROOM,103.8439222,1.3648148,ANG MO KIO AVE 1,4,TOWNSVILLE,NORTH-EAST REGION,ANG MO KIO,161.61088749773103,359.16589985999593,488.4464305560899,790.9445063485936,499.00089716209766,8.679146583342535,110.43312721603569
172,ANG MO KIO AVE 1  block  310B,ANG MO KIO,4 ROOM,103.8442059,1.3646976,ANG MO KIO AVE 1,4,TOWNSVILLE,NORTH-EAST REGION,ANG MO KIO,144.2569466117785,384.5637815168517,455.2676236876965,775.8349483353696,468.6087313686111,42.20744446010787,87.61246046636461
173,ANG MO KIO AVE 1  block  310C,ANG MO KIO,3 ROOM,103.844869,1.3646259,ANG MO KIO AVE 1,4,TOWNSVILLE,NORTH-EAST REGION,ANG MO KIO,110.6839383073337,430.13310368118357,381.1096868660194,728.9464272889281,396.2517883944898,115.8957193624181,32.25824615836155
174,ANG MO KIO AVE 1  block  316,ANG MO KIO,3 ROOM,103.8466504,1.3646767,ANG MO KIO AVE 1,4,TOWNSVILLE,NORTH-EAST REGION,ANG MO KIO,194.13060401995602,438.35065490041666,189.34401371075833,606.0421018670174,200.2724590084817,94.1998219236227,123.15278341937687
175,ANG MO KIO AVE 1  block  319,ANG MO KIO,3 ROOM,103.8473951,1.3650738,ANG MO KIO AVE 1,4,TOWNSVILLE,NORTH-EAST REGION,ANG MO KIO,192.13087168119736,350.0161496509461,143.5721591950496,529.292692955796,111.49066456806497,4.406933689322651,172.29847566982397
176,ANG MO KIO AVE 1  block  320,ANG MO KIO,3 ROOM,103.8483915,1.3655808,ANG MO KIO AVE 1,4,TOWNSVILLE,NORTH-EAST REGION,ANG MO KIO,90.46427058706057,238.1888798362751,163.8812163183169,439.73671393243734,51.28709076916113,1.3912629412333049,227.77120805869382
177,ANG MO KIO AVE 1  block  321,ANG MO KIO,3 ROOM,103.8484821,1.3651407,ANG MO KIO AVE 1,4,TOWNSVILLE,NORTH-EAST REGION,ANG MO KIO,70.98500906343054,228.97490715384592,117.27831256676146,485.01634723143644,9.933798233624461,51.06548790481903,184.65835079044865
178,ANG MO KIO AVE 1  block  330,ANG MO KIO,3 ROOM,103.8510185,1.3623423,ANG MO KIO AVE 1,4,TOWNSVILLE,NORTH-EAST REGION,ANG MO KIO,289.18213553235773,342.1195394870226,364.19045779033087,796.6696209825338,423.4525134840357,37.9278037880663,73.95043763108093
